meta.store_time,meta.seq_idx,meta.phys_time,msg.header.timestamp,msg.header.err_code,msg.header.cntr,msg.header.chks,msg.OSM2_Bus_INSinf.INSAx,msg.OSM2_Bus_INSinf.INSAy,msg.OSM2_Bus_INSinf.INSAz,msg.OSM2_Bus_INSinf.INSCalStatus.data,msg.OSM2_Bus_INSinf.INSEastSpd,msg.OSM2_Bus_INSinf.INSEastSpdStd,msg.OSM2_Bus_INSinf.INSGroundSpdStd,msg.OSM2_Bus_INSinf.INSGx,msg.OSM2_Bus_INSinf.INSGy,msg.OSM2_Bus_INSinf.INSGz,msg.OSM2_Bus_INSinf.INSHeadingAngle,msg.OSM2_Bus_INSinf.INSHeadingAngleStd,msg.OSM2_Bus_INSinf.INSLatitude,msg.OSM2_Bus_INSinf.INSLocatHeight,msg.OSM2_Bus_INSinf.INSLongitude,msg.OSM2_Bus_INSinf.INSNavStatus,msg.OSM2_Bus_INSinf.INSNorthSpd,msg.OSM2_Bus_INSinf.INSNorthSpdStd,msg.OSM2_Bus_INSinf.INSPitchAngle,msg.OSM2_Bus_INSinf.INSPitchAngleStd,msg.OSM2_Bus_INSinf.INSRollAngle,msg.OSM2_Bus_INSinf.INSRollAngleStd,msg.OSM2_Bus_INSinf.INSStdLat,msg.OSM2_Bus_INSinf.INSStdLocatHeight,msg.OSM2_Bus_INSinf.INSStdLon,msg.OSM2_Bus_INSinf.INSTimestamp,msg.OSM2_Bus_INSinf.INSToGroundSpd,msg.OSM2_Bus_INSinf.INS_DR_ValidSta,msg.OSM2_Bus_INSinf.INS_PreciousLvl,msg.OSM2_Bus_INSinf.INSinfChks,msg.OSM2_Bus_INSinf.INSinfCntr,msg.OSM2_Bus_INSinf.INSinfReserve,msg.OSM2_Bus_LOCSts.GNSSDatFr.data,msg.OSM2_Bus_LOCSts.GNSSDatLose.data,msg.OSM2_Bus_LOCSts.GNSSDatatt.data,msg.OSM2_Bus_LOCSts.GNSSTimestampHi,msg.OSM2_Bus_LOCSts.GNSSTimestampLo,msg.OSM2_Bus_LOCSts.IMUDatSts.data,msg.OSM2_Bus_LOCSts.IMUDatStsfr.data,msg.OSM2_Bus_LOCSts.INSSysStatus,msg.OSM2_Bus_LOCSts.LOCStsChks,msg.OSM2_Bus_LOCSts.LOCStsCntr,msg.OSM2_Bus_LOCSts.Reserve1LOCSts,msg.OSM2_Bus_LOCSts.Reserve2LOCSts,msg.OSM2_Bus_LOCSts.VehicleDatatt.data,msg.OSM2_Bus_LOCSts.VehicleDatlose.data,msg.OSM2_Bus_LOCSts.VehicleSpedfr.data,msg.OSM2_Bus_LOCSts.Vehicleerr.data,Latitude,Longitude
1735785931152656,240944,2480519,2482548538247,0,240944,0,-1.43,0.129997,9.860001,1,1.39579,0.034,0.034,-0.004,0.005,-0.009,13.359222,0.197,2114396987,12.200073,3006552638,2,5.875679,0.032,-0.164551,0.135,1.351532,0.191,0.092,0.101,0.122,2482538196,0.013367,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437615441910367,120.65950398830003
1735785931166629,240945,2480533,2482563184699,0,240945,0,-1.41,0.18,9.879997,1,1.392738,0.031,0.031,-0.004,0.001,-0.007999,13.359222,0.197,2114396992,12.200073,3006552639,2,5.86042,0.029,-0.164551,0.136,1.351532,0.19,0.092,0.101,0.122,2482548196,0.01947,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437615942204886,120.65950408853467
1735785931171701,240946,2480539,2482568437853,0,240946,0,-1.470001,0.139999,9.709999,1,1.386635,0.034,0.034,-0.002,0.002001,-0.009,13.370209,0.197,2114396997,12.200073,3006552641,2,5.848213,0.032,-0.164551,0.136,1.351532,0.191,0.092,0.101,0.122,2482558196,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437616442679996,120.65950428896281
1735785931183992,240947,2480551,2482580781096,0,240947,0,-1.5,0.23,9.779999,1,1.386635,0.031,0.031,-0.000999,0.002001,-0.009,13.370209,0.197,2114397002,12.199036,3006552642,2,5.842117,0.029,-0.175537,0.136,1.351532,0.19,0.092,0.101,0.122,2482568196,0.01947,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437616942974543,120.65950438919745
1735785931186892,240948,2480558,2482588439336,0,240948,0,-1.549999,0.139999,9.77,1,1.383583,0.034,0.034,-0.000999,0.001,-0.009,13.381195,0.197,2114397008,12.199036,3006552644,2,5.826859,0.032,-0.175537,0.136,1.351532,0.191,0.092,0.101,0.122,2482578208,0.01947,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437617543472435,120.65950458963378
1735785931201822,240949,2480567,2482597350995,0,240949,0,-1.440002,0.040001,9.739998,1,1.386635,0.031,0.031,0.002001,0.001,-0.007999,13.381195,0.197,2114397013,12.198059,3006552645,2,5.817703,0.029,-0.175537,0.136,1.351532,0.191,0.092,0.101,0.122,2482588208,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43761804376695,120.65950468986848
1735785931224429,240950,2480581,2482611012549,0,240950,0,-1.48,0.169998,9.950001,1,1.380531,0.034,0.034,0.003,0.0,-0.009,13.392181,0.197,2114397018,12.198059,3006552647,2,5.805496,0.032,-0.175537,0.136,1.351532,0.191,0.092,0.101,0.122,2482598208,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437618544242063,120.65950489029656
1735785931224742,240951,2480588,2482617984912,0,240951,0,-1.370003,0.119999,9.889999,1,1.37748,0.031,0.031,0.002001,-0.000999,-0.009,13.392181,0.197,2114397023,12.198059,3006552648,2,5.784134,0.029,-0.175537,0.136,1.351532,0.191,0.092,0.101,0.122,2482608208,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43761904453658,120.65950499053127
1735785931238205,240952,2480603,2482632892943,0,240952,0,-1.360001,0.149998,10.039997,1,1.374428,0.034,0.034,0.003,-0.003,-0.009,13.403168,0.198,2114397029,12.198059,3006552650,2,5.771927,0.032,-0.175537,0.136,1.351532,0.191,0.092,0.101,0.122,2482618208,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43761964503447,120.65950519096761
1735785931242917,240953,2480608,2482637986613,0,240953,0,-1.350002,0.139999,9.91,1,1.37748,0.031,0.031,0.004001,-0.004,-0.007999,13.403168,0.198,2114397034,12.198059,3006552651,2,5.762772,0.029,-0.164551,0.136,1.351532,0.191,0.092,0.101,0.122,2482628220,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437620145328985,120.65950529120231
1735785931256913,240954,2480619,2482648692552,0,240954,0,-1.420002,0.07,9.919998,1,1.374428,0.034,0.034,0.003,-0.006,-0.006999,13.414154,0.198,2114397039,12.197021,3006552652,2,5.747513,0.032,-0.164551,0.136,1.351532,0.191,0.092,0.101,0.122,2482638220,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437620645623504,120.65950539143695
1735785931262423,240955,2480630,2482659626050,0,240955,0,-1.380001,0.139999,9.809998,1,1.371376,0.031,0.031,0.002001,-0.006999,-0.006999,13.414154,0.198,2114397044,12.197021,3006552654,2,5.732254,0.029,-0.164551,0.136,1.362518,0.191,0.092,0.101,0.122,2482648220,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437621146098614,120.65950559186504
1735785931271676,240956,2480639,2482669242727,0,240956,0,-1.450001,0.09,9.809998,1,1.374428,0.034,0.034,0.0,-0.006999,-0.004,13.414154,0.198,2114397049,12.197021,3006552655,2,5.716995,0.032,-0.153564,0.136,1.362518,0.191,0.092,0.101,0.123,2482658220,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437621646393133,120.65950569209974
1735785931276583,240957,2480651,2482680573736,0,240957,0,-1.380001,0.09,9.719997,1,1.371376,0.031,0.031,-0.000999,-0.007999,-0.005,13.42514,0.198,2114397055,12.197021,3006552657,2,5.701736,0.029,-0.153564,0.136,1.351532,0.191,0.092,0.101,0.123,2482668220,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43762224689105,120.65950589253607
1735785931292887,240958,2480658,2482688189293,0,240958,0,-1.400002,0.189999,9.779999,1,1.365273,0.034,0.033,-0.003,-0.01,-0.006,13.42514,0.198,2114397060,12.197021,3006552658,2,5.686478,0.032,-0.142578,0.136,1.351532,0.191,0.092,0.101,0.123,2482678200,0.025574,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437622747185568,120.65950599277078
1735785931302130,240959,2480668,2482697817376,0,240959,0,-1.380001,0.209999,9.719997,1,1.362221,0.031,0.031,-0.003,-0.01,-0.005,13.42514,0.198,2114397065,12.196045,3006552660,2,5.680374,0.028,-0.142578,0.136,1.351532,0.191,0.092,0.101,0.123,2482688200,0.025574,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437623247660678,120.65950619319887
1735785931312510,240960,2480681,2482710536376,0,240960,0,-1.330002,0.299999,9.77,1,1.359169,0.033,0.033,-0.004,-0.011,-0.006,13.42514,0.198,2114397070,12.196045,3006552661,2,5.668167,0.032,-0.131592,0.136,1.351532,0.191,0.092,0.101,0.123,2482698200,0.025574,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437623747955193,120.65950629343357
1735785931326390,240961,2480688,2482718432533,0,240961,0,-1.400002,0.279999,9.899998,1,1.359169,0.031,0.031,-0.003,-0.01,-0.003,13.436127,0.198,2114397075,12.196045,3006552663,2,5.652908,0.028,-0.131592,0.136,1.351532,0.191,0.092,0.101,0.123,2482708200,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437624248430307,120.65950649386166
1735785931329954,240962,2480705,2482734605176,0,240962,0,-1.350002,0.299999,9.82,1,1.353065,0.034,0.033,-0.003,-0.012,-0.004,13.436127,0.198,2114397080,12.196045,3006552664,2,5.640701,0.032,-0.120605,0.136,1.351532,0.191,0.092,0.102,0.123,2482718200,0.025574,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437624748724822,120.6595065940963
1735785931346417,240963,2480711,2482740907167,0,240963,0,-1.370003,0.239998,9.84,1,1.350014,0.031,0.03,-0.003,-0.011,-0.003,13.436127,0.198,2114397085,12.195068,3006552665,2,5.634598,0.028,-0.120605,0.137,1.340546,0.191,0.092,0.102,0.123,2482728217,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437625249019337,120.65950669433101
1735785931356747,240964,2480722,2482751792053,0,240964,0,-1.360001,0.290001,9.719997,1,1.346962,0.033,0.033,-0.000999,-0.013,-0.004,13.436127,0.198,2114397090,12.195068,3006552667,2,5.622391,0.032,-0.109619,0.137,1.340546,0.191,0.092,0.102,0.123,2482738217,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43762574949445,120.6595068947591
1735785931364505,240965,2480731,2482761227118,0,240965,0,-1.380001,0.41,9.719997,1,1.340858,0.031,0.03,-0.000999,-0.011,-0.003,13.447113,0.198,2114397095,12.195068,3006552668,2,5.613235,0.028,-0.098633,0.137,1.340546,0.191,0.092,0.102,0.123,2482748217,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437626249788966,120.6595069949938
1735785931381555,240966,2480741,2482770723388,0,240966,0,-1.350002,0.27,9.709999,1,1.337807,0.033,0.033,0.0,-0.011,-0.003,13.447113,0.198,2114397100,12.195068,3006552670,2,5.597977,0.032,-0.098633,0.137,1.340546,0.191,0.092,0.102,0.123,2482758217,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437626750264076,120.6595071954219
1735785931384485,240967,2480751,2482781531684,0,240967,0,-1.370003,0.290001,9.719997,1,1.334755,0.03,0.03,-0.000999,-0.006999,-0.002,13.447113,0.198,2114397105,12.195068,3006552671,2,5.579666,0.028,-0.087646,0.137,1.340546,0.191,0.092,0.102,0.123,2482768217,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43762725055859,120.6595072956566
1735785931384631,240968,2480758,2482788278302,0,240968,0,-1.350002,0.309998,9.700001,1,1.331703,0.033,0.033,-0.002,-0.006,-0.002,13.447113,0.198,2114397110,12.195068,3006552672,2,5.567459,0.032,-0.087646,0.137,1.340546,0.191,0.092,0.102,0.123,2482778212,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437627750853107,120.65950739589125
1735785931396202,240969,2480767,2482797631518,0,240969,0,-1.400002,0.259998,9.73,1,1.3256,0.03,0.03,-0.003,-0.005,-0.003,13.447113,0.198,2114397116,12.195068,3006552674,2,5.555252,0.028,-0.087646,0.137,1.340546,0.191,0.092,0.102,0.123,2482788212,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437628351350998,120.65950759632766
1735785931419269,240970,2480781,2482810926010,0,240970,0,-1.350002,0.259998,9.73,1,1.322548,0.033,0.033,-0.000999,-0.006,-0.002,13.447113,0.198,2114397121,12.195068,3006552675,2,5.543045,0.032,-0.087646,0.137,1.340546,0.191,0.092,0.102,0.124,2482798212,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437628851645513,120.6595076965623
1735785931419269,240971,2480790,2482820388459,0,240971,0,-1.350002,0.299999,9.759998,1,1.319496,0.031,0.03,-0.000999,-0.005,-0.000999,13.447113,0.198,2114397125,12.195068,3006552677,2,5.518631,0.029,-0.07666,0.137,1.340546,0.191,0.092,0.102,0.124,2482808212,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437629252097846,120.65950789698213
1735785931432737,240972,2480803,2482833034090,0,240972,0,-1.32,0.27,9.669998,1,1.313393,0.033,0.033,-0.002,-0.003,-0.000999,13.447113,0.199,2114397130,12.195068,3006552678,2,5.506424,0.032,-0.07666,0.137,1.340546,0.191,0.092,0.102,0.124,2482818212,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43762975239236,120.65950799721685
1735785931434924,240973,2480808,2482838295973,0,240973,0,-1.41,0.239998,9.689999,1,1.310341,0.031,0.03,-0.000999,-0.006999,-0.000999,13.447113,0.199,2114397135,12.195068,3006552679,2,5.491165,0.029,-0.07666,0.137,1.340546,0.191,0.092,0.102,0.124,2482828200,0.013367,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437630252686876,120.65950809745155
1735785931446089,240974,2480820,2482850349007,0,240974,0,-1.34,0.239998,9.59,1,1.307289,0.033,0.033,-0.000999,-0.002,-0.000999,13.447113,0.199,2114397140,12.195068,3006552681,2,5.475906,0.032,-0.07666,0.137,1.340546,0.191,0.092,0.102,0.124,2482838200,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43763075316199,120.65950829787964
1735785931462242,240975,2480833,2482863116201,0,240975,0,-1.400002,0.189999,9.599998,1,1.307289,0.03,0.03,-0.002,-0.002,-0.002,13.458099,0.199,2114397145,12.194031,3006552682,2,5.475906,0.028,-0.07666,0.137,1.340546,0.191,0.092,0.102,0.124,2482848200,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4376312534565,120.6595083981143
1735785931476568,240976,2480840,2482869857948,0,240976,0,-1.380001,0.25,9.619999,1,1.304237,0.033,0.033,0.001,0.001,-0.000999,13.458099,0.199,2114397150,12.194031,3006552683,2,5.460648,0.032,-0.07666,0.137,1.340546,0.191,0.092,0.102,0.124,2482858200,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437631753751017,120.659508498349
1735785931476568,240977,2480849,2482878916222,0,240977,0,-1.350002,0.209999,9.709999,1,1.304237,0.03,0.03,-0.003,0.001,0.001,13.458099,0.199,2114397155,12.195068,3006552685,2,5.439293,0.028,-0.07666,0.137,1.329559,0.191,0.092,0.102,0.124,2482868200,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43763225422613,120.6595086987771
1735785931492322,240978,2480858,2482887817407,0,240978,0,-1.310001,0.25,9.709999,1,1.298134,0.033,0.033,-0.000999,0.001,0.0,13.458099,0.199,2114397160,12.195068,3006552686,2,5.427086,0.032,-0.07666,0.137,1.329559,0.191,0.092,0.102,0.124,2482878206,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43763275452067,120.6595087990118
1735785931495628,240979,2480868,2482898409068,0,240979,0,-1.260002,0.169998,9.759998,1,1.298134,0.03,0.03,-0.000999,0.003,0.0,13.458099,0.199,2114397165,12.195068,3006552688,2,5.411827,0.028,-0.07666,0.137,1.329559,0.191,0.092,0.102,0.124,2482888206,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437633254995784,120.65950899943991
1735785931507175,240980,2480880,2482910303330,0,240980,0,-1.330002,0.239998,9.879997,1,1.295082,0.033,0.033,-0.005,0.001,0.001,13.458099,0.199,2114397170,12.194031,3006552689,2,5.39962,0.031,-0.07666,0.137,1.329559,0.191,0.092,0.103,0.124,2482898206,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4376337552903,120.65950909967461
1735785931514400,240981,2480888,2482918339998,0,240981,0,-1.299999,0.209999,9.779999,1,1.29203,0.03,0.029,-0.006,0.001,0.0,13.458099,0.199,2114397175,12.194031,3006552690,2,5.393517,0.028,-0.07666,0.138,1.329559,0.191,0.093,0.103,0.124,2482908206,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43763425558481,120.65950919990927
1735785931531879,240982,2480901,2482931641472,0,240982,0,-1.41,0.23,9.789997,1,1.288979,0.033,0.032,-0.006,0.001,0.0,13.458099,0.199,2114397180,12.194031,3006552692,2,5.38131,0.031,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.124,2482918206,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437634756059925,120.65950940033736
1735785931546439,240983,2480908,2482938463370,0,240983,0,-1.389999,0.279999,9.779999,1,1.282875,0.029,0.029,-0.003,0.003,-0.000999,13.458099,0.199,2114397184,12.194031,3006552693,2,5.359947,0.027,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.124,2482928228,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43763515633166,120.65950950056381
1735785931551629,240984,2480919,2482948836422,0,240984,0,-1.450001,0.27,9.919998,1,1.276772,0.032,0.032,-0.003,0.0,-0.002,13.458099,0.199,2114397189,12.194031,3006552694,2,5.34774,0.031,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.124,2482938228,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437635656626174,120.65950960079853
1735785931561397,240985,2480929,2482959539853,0,240985,0,-1.350002,0.189999,9.889999,1,1.276772,0.029,0.029,-0.002,0.001,0.0,13.458099,0.199,2114397194,12.194031,3006552696,2,5.344688,0.027,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.125,2482948228,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437636157101288,120.65950980122662
1735785931566718,240986,2480938,2482968277761,0,240986,0,-1.34,0.23,9.860001,1,1.27372,0.032,0.032,-0.004,0.002001,0.0,13.458099,0.199,2114397199,12.194031,3006552697,2,5.32943,0.031,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.125,2482958228,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4376366573958,120.65950990146128
1735785931578856,240987,2480953,2482982940216,0,240987,0,-1.260002,0.189999,9.739998,1,1.267616,0.029,0.029,0.0,0.003,0.0,13.458099,0.199,2114397204,12.194031,3006552698,2,5.308067,0.027,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.125,2482968228,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43763715769031,120.65951000169599
1735785931591941,240988,2480959,2482988668001,0,240988,0,-1.299999,0.18,9.809998,1,1.267616,0.032,0.032,-0.003,-0.000999,0.002001,13.458099,0.199,2114397208,12.194031,3006552700,2,5.29586,0.031,-0.07666,0.138,1.307587,0.191,0.093,0.103,0.125,2482978204,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437637558142647,120.65951020211584
1735785931596519,240989,2480968,2482998021936,0,240989,0,-1.27,0.259998,9.77,1,1.261513,0.029,0.029,0.001,0.0,-0.000999,13.458099,0.199,2114397213,12.194031,3006552701,2,5.280602,0.027,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.125,2482988204,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437638058437162,120.65951030235054
1735785931612926,240990,2480981,2483011145438,0,240990,0,-1.32,0.25,9.829998,1,1.258461,0.032,0.032,0.0,-0.003,-0.002,13.458099,0.199,2114397218,12.194031,3006552702,2,5.268394,0.031,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.125,2482998204,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437638558731674,120.6595104025852
1735785931617160,240991,2480988,2483017957198,0,240991,0,-1.299999,0.349998,9.73,1,1.255409,0.029,0.029,0.0,-0.002,-0.002,13.458099,0.199,2114397223,12.193054,3006552704,2,5.265343,0.027,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.125,2483008204,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437639059206788,120.65951060301336
1735785931632334,240992,2481001,2483031641958,0,240992,0,-1.41,0.209999,9.829998,1,1.252357,0.032,0.032,0.001,-0.006999,-0.003,13.458099,0.199,2114397227,12.193054,3006552705,2,5.253136,0.031,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.125,2483018204,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437639459478522,120.65951070323976
1735785931636956,240993,2481009,2483038692718,0,240993,0,-1.380001,0.189999,9.789997,1,1.252357,0.029,0.029,0.003,-0.005,-0.000999,13.458099,0.2,2114397232,12.193054,3006552706,2,5.237877,0.027,-0.07666,0.138,1.318573,0.191,0.093,0.103,0.125,2483028219,0.013367,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437639959773033,120.65951080347448
1735785931656493,240994,2481019,2483048931988,0,240994,0,-1.380001,0.200001,9.799999,1,1.249306,0.032,0.032,0.003,-0.005,0.0,13.458099,0.2,2114397237,12.193054,3006552708,2,5.22567,0.031,-0.065674,0.138,1.318573,0.191,0.093,0.103,0.125,2483038219,0.013367,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437640460248147,120.65951100390258
1735785931668368,240995,2481031,2483061257582,0,240995,0,-1.290001,0.18,9.860001,1,1.252357,0.029,0.029,0.004001,-0.005,0.001,13.458099,0.2,2114397242,12.192078,3006552709,2,5.216515,0.027,-0.065674,0.138,1.318573,0.191,0.093,0.103,0.125,2483048219,0.013367,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43764096054266,120.6595111041373
1735785931668845,240996,2481039,2483068959075,0,240996,0,-1.360001,0.209999,9.91,1,1.246254,0.032,0.032,0.003,-0.006,-0.000999,13.458099,0.2,2114397246,12.192078,3006552710,2,5.204308,0.031,-0.065674,0.138,1.318573,0.191,0.093,0.103,0.125,2483058219,0.013367,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437641360814364,120.6595112043637
1735785931684038,240997,2481051,2483080625124,0,240997,0,-1.32,0.149998,9.91,1,1.243202,0.029,0.029,0.005,-0.005,-0.000999,13.458099,0.2,2114397251,12.192078,3006552712,2,5.195152,0.027,-0.065674,0.138,1.329559,0.191,0.093,0.103,0.125,2483068219,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437641861289507,120.6595114047918
1735785931688234,240998,2481058,2483087993312,0,240998,0,-1.370003,0.259998,9.899998,1,1.24015,0.032,0.032,0.008,-0.005,0.0,13.458099,0.2,2114397256,12.192078,3006552713,2,5.179893,0.031,-0.065674,0.138,1.329559,0.191,0.093,0.103,0.125,2483078215,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437642361584018,120.6595115050265
1735785931701757,240999,2481068,2483097756505,0,240999,0,-1.310001,0.239998,9.829998,1,1.24015,0.029,0.029,0.002001,-0.005,0.003,13.458099,0.2,2114397260,12.192078,3006552714,2,5.161583,0.028,-0.054688,0.138,1.329559,0.191,0.093,0.104,0.126,2483088215,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437642761855727,120.65951160525297
1735785931716566,241000,2481081,2483111374915,0,241000,0,-1.360001,0.049999,9.77,1,1.237099,0.032,0.032,0.006001,-0.004,0.002001,13.458099,0.2,2114397265,12.192078,3006552716,2,5.149376,0.031,-0.054688,0.139,1.329559,0.191,0.093,0.104,0.126,2483098215,0.00116,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43764326233084,120.65951180568108
1735785931721732,241001,2481089,2483119373478,0,241001,0,-1.360001,0.18,9.719997,1,1.237099,0.029,0.029,0.003,-0.003,0.003,13.458099,0.2,2114397270,12.192078,3006552717,2,5.140221,0.027,-0.054688,0.139,1.340546,0.191,0.093,0.104,0.126,2483108215,0.00116,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437643762625353,120.65951190591579
1735785931732578,241002,2481102,2483131963782,0,241002,0,-1.34,0.16,9.759998,1,1.234047,0.032,0.032,0.002001,-0.004,0.001,13.458099,0.2,2114397274,12.192078,3006552718,2,5.128014,0.031,-0.054688,0.139,1.340546,0.191,0.093,0.104,0.126,2483118215,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437644162897087,120.6595120061422
1735785931736417,241003,2481109,2483138823665,0,241003,0,-1.360001,0.129997,9.779999,1,1.230995,0.029,0.029,-0.003,-0.000999,0.001,13.458099,0.2,2114397279,12.192078,3006552719,2,5.106651,0.027,-0.054688,0.139,1.340546,0.191,0.093,0.104,0.126,2483128204,0.00116,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4376446631916,120.65951210637691
1735785931756599,241004,2481118,2483147942499,0,241004,0,-1.32,0.189999,9.809998,1,1.227943,0.032,0.032,-0.003,-0.000999,0.002001,13.458099,0.2,2114397283,12.192078,3006552721,2,5.091393,0.031,-0.043701,0.139,1.329559,0.191,0.093,0.104,0.126,2483138204,-0.001892,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437645063643934,120.65951230679676
