LON, LAT
120.680737747, 31.4004859049
120.680728527, 31.4004885033
120.680719307, 31.4004911017
120.680709919, 31.4004937001
120.680700531, 31.4004962146
120.680689299, 31.4004993159
120.680679996, 31.4005019143
120.680671111, 31.4005042613
120.680662226, 31.400506692
120.680653425, 31.4005091228
120.680644959, 31.4005114697
120.680635488, 31.4005140681
120.680624088, 31.4005171694
120.680616293, 31.4005193487
120.680604475, 31.4005225338
120.680595087, 31.4005250484
120.680585699, 31.4005276468
120.680576814, 31.4005300775
120.680566337, 31.4005329274
120.680556949, 31.4005355258
120.680547561, 31.4005380403
120.680538174, 31.4005405549
120.680528702, 31.4005431533
120.680519147, 31.4005457517
120.680509424, 31.4005483501
120.680500455, 31.4005507808
120.68048981, 31.4005536307
120.680481093, 31.4005558938
120.680472376, 31.4005582407
120.680460557, 31.400561342
120.680452678, 31.4005634375
120.680441028, 31.4005665388
120.680433316, 31.4005685505
120.68042242, 31.4005714003
120.680413367, 31.4005738311
120.680403477, 31.4005764294
120.680393586, 31.4005790278
120.68038445, 31.4005814586
120.680373386, 31.4005843922
120.680365674, 31.4005864039
120.68035394, 31.4005894214
120.680345139, 31.4005916845
120.680336254, 31.4005939476
120.680326782, 31.4005964622
120.680317143, 31.4005988929
120.680307671, 31.4006014075
120.6802982, 31.4006038383
120.680288728, 31.400606269
120.680279341, 31.4006086998
120.680270288, 31.4006110467
120.680261739, 31.400613226
120.680250926, 31.4006160758
120.680242041, 31.400618339
120.680232318, 31.4006208535
120.680224355, 31.400622949
120.680210609, 31.4006264694
120.680200802, 31.400628984
120.680191163, 31.4006314985
120.680181524, 31.4006339293
120.680174483, 31.4006357733
120.680164089, 31.4006384555
120.680154618, 31.4006408863
120.68014523, 31.4006432332
120.680135759, 31.400645664
120.680126203, 31.4006480947
120.680114804, 31.4006509446
120.680105248, 31.4006532915
120.680096112, 31.4006555546
120.680087311, 31.4006577339
120.680077923, 31.4006600808
120.68006862, 31.4006623439
120.680058561, 31.4006648585
120.680050263, 31.4006668702
120.680038696, 31.40066972
120.680027045, 31.4006725699
120.680017825, 31.400674833
120.680008773, 31.4006770123
120.679999553, 31.4006792754
120.679990416, 31.4006815385
120.679978849, 31.4006843045
120.67997097, 31.4006862324
120.679961164, 31.4006885793
120.679951189, 31.4006910939
120.679939454, 31.4006939437
120.679929648, 31.4006962907
120.679920344, 31.4006985538
120.679911375, 31.4007007331
120.679902323, 31.4007029124
120.679893773, 31.400704924
120.679884469, 31.4007071871
120.679874998, 31.4007094502
120.679865526, 31.4007117134
120.679854043, 31.4007143956
120.679844571, 31.4007166587
120.67983686, 31.4007184189
120.679825461, 31.4007211849
120.679815905, 31.4007233642
120.679804506, 31.4007260464
120.679795034, 31.4007283095
120.679785479, 31.4007305726
120.679776091, 31.4007327519
120.67976662, 31.400735015
120.679757148, 31.4007371943
120.679747844, 31.4007393736
120.679738456, 31.4007415529
120.679727308, 31.4007441513
120.679719849, 31.4007459115
120.679708784, 31.4007484261
120.679699481, 31.4007506054
120.679690344, 31.4007527009
120.679681208, 31.4007547963
120.679671988, 31.4007569756
120.679662935, 31.4007590711
120.679652039, 31.4007615857
120.679644831, 31.4007630944
120.679634018, 31.4007654414
120.679624965, 31.4007673692
120.679615997, 31.400769297
120.679607112, 31.4007712249
120.679598227, 31.4007731527
120.679589342, 31.4007750805
120.679580541, 31.4007769246
120.679570064, 31.4007792715
120.679560844, 31.4007814508
120.679550953, 31.4007840492
120.679541985, 31.4007862285
120.6795331, 31.4007885754
120.679524383, 31.4007906709
120.679515749, 31.4007928502
120.679505523, 31.4007953648
120.679499237, 31.4007967897
120.679489346, 31.4007991366
120.679480545, 31.4008010644
120.679470152, 31.4008034114
120.679461518, 31.4008053392
120.679453053, 31.4008071832
120.67944509, 31.4008089434
120.679436876, 31.4008107036
120.679428577, 31.4008125477
120.679420279, 31.4008143079
120.679411897, 31.4008162357
120.679403348, 31.4008180797
120.679394379, 31.4008200914
120.679383986, 31.4008223545
120.679375017, 31.4008242823
120.679368144, 31.4008257911
120.679358421, 31.4008278865
120.67935029, 31.4008296467
120.679340819, 31.4008317422
120.679334281, 31.4008330833
120.679324055, 31.4008353464
120.679315673, 31.4008371066
120.679306956, 31.4008389506
120.67929849, 31.4008407108
120.679290444, 31.4008423872
120.679280804, 31.4008443989
120.679272925, 31.4008459914
120.679264711, 31.4008476678
120.679256329, 31.4008495118
120.679247864, 31.400851272
120.679239398, 31.4008530322
120.6792311, 31.4008547924
120.679223053, 31.400856385
120.679215007, 31.4008580614
120.67920696, 31.4008597378
